Date,Price,Open,High,Low,Vol.,Change %
11/09/2009,152.01,152.01,152.01,152.01,,-0.08%
11/06/2009,152.125,152.125,152.125,152.125,,-0.08%
11/05/2009,152.25,152.25,152.25,152.25,,0.46%
11/04/2009,151.55,151.55,151.55,151.55,,0.20%
11/03/2009,151.25,151.25,151.25,151.25,,-0.03%
11/02/2009,151.3,151.3,151.3,151.3,,0.27%
10/30/2009,150.9,150.9,150.9,150.9,,-0.40%
10/29/2009,151.5,151.5,151.5,151.5,,0.00%
10/28/2009,151.5,151.5,151.5,151.5,,0.03%
10/27/2009,151.45,151.45,151.45,151.45,,0.03%
10/26/2009,151.4,151.4,151.4,151.4,,0.77%
10/23/2009,150.25,150.25,150.25,150.25,,0.17%
10/22/2009,150,150,150,150,,0.07%
10/21/2009,149.9,149.9,149.9,149.9,,-0.07%
10/20/2009,150,150,150,150,,0.00%
10/19/2009,150,150,150,150,,-1.22%
10/16/2009,151.85,151.85,151.85,151.85,,0.00%
10/15/2009,151.85,151.85,151.85,151.85,,-0.59%
10/14/2009,152.75,152.75,152.75,152.75,,0.64%
10/13/2009,151.775,151.775,151.775,151.775,,1.45%
10/12/2009,149.6,149.6,149.6,149.6,,0.07%
10/09/2009,149.5,149.5,149.5,149.5,,-0.03%
10/08/2009,149.55,149.55,149.55,149.55,,0.20%
10/07/2009,149.25,149.25,149.25,149.25,,2.12%
10/06/2009,146.15,146.15,146.15,146.15,,-1.02%
10/05/2009,147.65,147.65,147.65,147.65,,1.03%
10/02/2009,146.15,146.15,146.15,146.15,,-1.12%
10/01/2009,147.8,147.8,147.8,147.8,,0.37%
09/30/2009,147.25,147.25,147.25,147.25,,-2.03%
09/29/2009,150.3,150.3,150.3,150.3,,-0.82%
09/28/2009,151.55,151.55,151.55,151.55,,0.60%
09/25/2009,150.65,150.65,150.65,150.65,,0.17%
09/24/2009,150.4,150.4,150.4,150.4,,-1.41%
09/23/2009,152.55,152.55,152.55,152.55,,-1.58%
09/22/2009,155,155,155,155,,-0.08%
09/21/2009,155.125,155.125,155.125,155.125,,0.65%
09/18/2009,154.125,154.125,154.125,154.125,,0.34%
09/17/2009,153.6,153.6,153.6,153.6,,-0.07%
09/16/2009,153.7,153.7,153.7,153.7,,-0.28%
09/15/2009,154.125,154.125,154.125,154.125,,0.04%
09/14/2009,154.07,154.07,154.07,154.07,,-0.05%
09/11/2009,154.15,154.15,154.15,154.15,,-0.08%
09/10/2009,154.27,154.27,154.27,154.27,,0.08%
09/09/2009,154.15,154.15,154.15,154.15,,0.00%
09/08/2009,154.15,154.15,154.15,154.15,,-0.21%
09/07/2009,154.47,154.47,154.47,154.47,,0.24%
09/04/2009,154.1,154.1,154.1,154.1,,-0.02%
09/03/2009,154.13,154.13,154.13,154.13,,0.41%
09/02/2009,153.5,153.5,153.5,153.5,,-0.36%
09/01/2009,154.05,154.05,154.05,154.05,,-0.02%
08/31/2009,154.075,154.075,154.075,154.075,,0.03%
08/28/2009,154.025,154.025,154.025,154.025,,0.24%
08/27/2009,153.65,153.65,153.65,153.65,,-1.85%
08/26/2009,156.55,156.55,156.55,156.55,,1.23%
08/25/2009,154.65,154.65,154.65,154.65,,-0.80%
08/24/2009,155.9,155.9,155.9,155.9,,-0.22%
08/21/2009,156.25,156.25,156.25,156.25,,-0.13%
08/20/2009,156.45,156.45,156.45,156.45,,-1.53%
08/19/2009,158.875,158.875,158.875,158.875,,0.27%
08/18/2009,158.45,158.45,158.45,158.45,,-0.03%
08/17/2009,158.5,158.5,158.5,158.5,,1.44%
08/14/2009,156.25,156.25,156.25,156.25,,1.09%
08/13/2009,154.56,154.56,154.56,154.56,,0.40%
08/12/2009,153.95,153.95,153.95,153.95,,-0.52%
08/11/2009,154.75,154.75,154.75,154.75,,0.13%
08/10/2009,154.55,154.55,154.55,154.55,,0.32%
08/07/2009,154.05,154.05,154.05,154.05,,-0.29%
08/06/2009,154.5,154.5,154.5,154.5,,-0.10%
08/05/2009,154.65,154.65,154.65,154.65,,-0.39%
08/04/2009,155.25,155.25,155.25,155.25,,0.08%
08/03/2009,155.125,155.125,155.125,155.125,,-1.10%
07/31/2009,156.85,156.85,156.85,156.85,,0.13%
07/30/2009,156.65,156.65,156.65,156.65,,3.03%
07/29/2009,152.05,152.05,152.05,152.05,,0.23%
07/28/2009,151.7,151.7,151.7,151.7,,1.64%
07/27/2009,149.25,149.25,149.25,149.25,,-1.12%
07/24/2009,150.94,150.94,150.94,150.94,,-0.07%
07/23/2009,151.05,151.05,151.05,151.05,,0.94%
07/22/2009,149.65,149.65,149.65,149.65,,0.17%
07/21/2009,149.4,149.4,149.4,149.4,,0.07%
07/20/2009,149.3,149.3,149.3,149.3,,0.23%
07/17/2009,148.95,148.95,148.95,148.95,,0.27%
07/16/2009,148.55,148.55,148.55,148.55,,-0.24%
07/15/2009,148.9,148.9,148.9,148.9,,0.61%
07/14/2009,148,148,148,148,,0.10%
07/13/2009,147.85,147.85,147.85,147.85,,0.41%
07/10/2009,147.25,147.25,147.25,147.25,,-0.34%
07/09/2009,147.75,147.75,147.75,147.75,,-0.44%
07/08/2009,148.4,148.4,148.4,148.4,,-0.07%
07/07/2009,148.5,148.5,148.5,148.5,,0.37%
07/06/2009,147.95,147.95,147.95,147.95,,0.04%
07/03/2009,147.89,147.89,147.89,147.89,,0.01%
07/02/2009,147.87,147.87,147.87,147.87,,-0.02%
07/01/2009,147.9,147.9,147.9,147.9,,-0.17%
06/30/2009,148.15,148.15,148.15,148.15,,0.00%
06/29/2009,148.15,148.15,148.15,148.15,,0.44%
06/26/2009,147.5,147.5,147.5,147.5,,-0.71%
06/25/2009,148.55,148.55,148.55,148.55,,-0.36%
06/24/2009,149.08,149.08,149.08,149.08,,1.09%
06/23/2009,147.475,147.475,147.475,147.475,,-1.09%
06/22/2009,149.1,149.1,149.1,149.1,,0.07%
06/19/2009,149,149,149,149,,0.00%
06/18/2009,149,149,149,149,,1.19%
06/17/2009,147.25,147.25,147.25,147.25,,-0.61%
06/16/2009,148.15,148.15,148.15,148.15,,-0.57%
06/15/2009,149,149,149,149,,0.85%
06/12/2009,147.75,147.75,147.75,147.75,,-1.01%
06/11/2009,149.25,149.25,149.25,149.25,,0.13%
06/10/2009,149.05,149.05,149.05,149.05,,0.60%
06/09/2009,148.16,148.16,148.16,148.16,,-0.40%
06/08/2009,148.75,148.75,148.75,148.75,,0.00%
06/05/2009,148.75,148.75,148.75,148.75,,0.02%
06/04/2009,148.72,148.72,148.72,148.72,,0.33%
06/03/2009,148.23,148.23,148.23,148.23,,0.67%
06/02/2009,147.25,147.25,147.25,147.25,,-1.20%
06/01/2009,149.04,149.04,149.04,149.04,,0.70%
05/29/2009,148,148,148,148,,0.00%
05/28/2009,148,148,148,148,,0.00%
05/27/2009,148,148,148,148,,0.00%
05/26/2009,148,148,148,148,,-0.67%
05/25/2009,149,149,149,149,,0.00%
05/22/2009,149,149,149,149,,0.00%
05/21/2009,149,149,149,149,,0.00%
05/20/2009,149,149,149,149,,0.00%
05/19/2009,149,149,149,149,,-0.17%
05/18/2009,149.25,149.25,149.25,149.25,,0.00%
05/15/2009,149.25,149.25,149.25,149.25,,0.07%
05/14/2009,149.15,149.15,149.15,149.15,,0.27%
05/13/2009,148.75,148.75,148.75,148.75,,0.51%
05/12/2009,148,148,148,148,,0.00%
05/11/2009,148,148,148,148,,-0.84%
05/08/2009,149.25,149.25,149.25,149.25,,0.17%
05/07/2009,149,149,149,149,,0.00%
05/06/2009,149,149,149,149,,0.79%
05/05/2009,147.825,147.825,147.825,147.825,,-0.29%
05/04/2009,148.25,148.25,148.25,148.25,,-0.17%
05/01/2009,148.5,148.5,148.5,148.5,,-0.70%
04/30/2009,149.55,149.55,149.55,149.55,,1.05%
04/29/2009,148,148,148,148,,0.00%
04/28/2009,148,148,148,148,,0.17%
04/27/2009,147.75,147.75,147.75,147.75,,-0.17%
04/24/2009,148,148,148,148,,-0.84%
04/23/2009,149.25,149.25,149.25,149.25,,0.17%
04/22/2009,149,149,149,149,,0.00%
04/21/2009,149,149,149,149,,-0.17%
04/20/2009,149.25,149.25,149.25,149.25,,0.00%
04/17/2009,149.25,149.25,149.25,149.25,,0.00%
04/16/2009,149.25,149.25,149.25,149.25,,0.00%
04/15/2009,149.25,149.25,149.25,149.25,,0.84%
04/14/2009,148,148,148,148,,0.00%
04/13/2009,148,148,148,148,,-0.17%
04/10/2009,148.25,148.25,148.25,148.25,,0.00%
04/09/2009,148.25,148.25,148.25,148.25,,-0.84%
04/08/2009,149.5,149.5,149.5,149.5,,0.00%
04/07/2009,149.5,149.5,149.5,149.5,,0.00%
04/06/2009,149.5,149.5,149.5,149.5,,-0.03%
04/03/2009,149.55,149.55,149.55,149.55,,0.71%
04/02/2009,148.5,148.5,148.5,148.5,,-0.13%
04/01/2009,148.7,148.7,148.7,148.7,,-0.03%
03/31/2009,148.75,148.75,148.75,148.75,,0.51%
03/30/2009,148,148,148,148,,0.00%
03/27/2009,148,148,148,148,,-0.34%
03/26/2009,148.5,148.5,148.5,148.5,,0.00%
03/25/2009,148.5,148.5,148.5,148.5,,-0.77%
03/24/2009,149.65,149.65,149.65,149.65,,0.03%
03/23/2009,149.6,149.6,149.6,149.6,,0.40%
03/20/2009,149,149,149,149,,0.00%
03/19/2009,149,149,149,149,,0.17%
03/18/2009,148.75,148.75,148.75,148.75,,-0.20%
03/17/2009,149.05,149.05,149.05,149.05,,0.10%
03/16/2009,148.9,148.9,148.9,148.9,,0.27%
03/13/2009,148.5,148.5,148.5,148.5,,-0.07%
03/12/2009,148.6,148.6,148.6,148.6,,0.27%
03/11/2009,148.2,148.2,148.2,148.2,,-0.54%
03/10/2009,149,149,149,149,,-0.03%
03/09/2009,149.05,149.05,149.05,149.05,,0.00%
03/06/2009,149.05,149.05,149.05,149.05,,0.20%
03/05/2009,148.75,148.75,148.75,148.75,,-0.03%
03/04/2009,148.8,148.8,148.8,148.8,,-0.13%
03/03/2009,149,149,149,149,,0.00%
03/02/2009,149,149,149,149,,0.68%
02/27/2009,148,148,148,148,,-0.03%
02/26/2009,148.05,148.05,148.05,148.05,,0.03%
02/25/2009,148,148,148,148,,0.00%
02/24/2009,148,148,148,148,,-0.24%
02/23/2009,148.35,148.35,148.35,148.35,,0.24%
02/20/2009,148,148,148,148,,-0.34%
02/19/2009,148.5,148.5,148.5,148.5,,-0.50%
02/18/2009,149.25,149.25,149.25,149.25,,0.07%
02/17/2009,149.15,149.15,149.15,149.15,,0.17%
02/16/2009,148.9,148.9,148.9,148.9,,-0.10%
02/13/2009,149.05,149.05,149.05,149.05,,0.03%
02/12/2009,149,149,149,149,,0.00%
02/11/2009,149,149,149,149,,0.00%
02/10/2009,149,149,149,149,,0.68%
02/09/2009,148,148,148,148,,0.20%
02/06/2009,147.7,147.7,147.7,147.7,,1.34%
02/05/2009,145.75,145.75,145.75,145.75,,-3.12%
02/04/2009,150.45,150.45,150.45,150.45,,-0.03%
02/03/2009,150.5,150.5,150.5,150.5,,0.84%
02/02/2009,149.25,149.25,149.25,149.25,,0.25%
01/30/2009,148.875,148.875,148.875,148.875,,1.55%
01/29/2009,146.6,146.6,146.6,146.6,,-1.45%
01/28/2009,148.75,148.75,148.75,148.75,,-1.33%
01/27/2009,150.75,150.75,150.75,150.75,,0.70%
01/26/2009,149.7,149.7,149.7,149.7,,-0.86%
01/23/2009,151,151,151,151,,0.63%
01/22/2009,150.05,150.05,150.05,150.05,,0.54%
01/21/2009,149.25,149.25,149.25,149.25,,0.00%
01/20/2009,149.25,149.25,149.25,149.25,,2.58%
01/19/2009,145.5,145.5,145.5,145.5,,-2.35%
01/16/2009,149,149,149,149,,-1.32%
01/15/2009,151,151,151,151,,-1.95%
01/14/2009,154,154,154,154,,3.04%
01/13/2009,149.45,149.45,149.45,149.45,,-2.57%
01/12/2009,153.4,153.4,153.4,153.4,,4.96%
01/09/2009,146.15,146.15,146.15,146.15,,1.21%
01/08/2009,144.4,144.4,144.4,144.4,,3.14%
01/07/2009,140,140,140,140,,1.76%
01/06/2009,137.575,137.575,137.575,137.575,,0.60%
01/05/2009,136.75,136.75,136.75,136.75,,-2.15%
01/02/2009,139.75,139.75,139.75,139.75,,1.27%
01/01/2009,138,138,138,138,,0.00%
12/31/2008,138,138,138,138,,0.22%
12/30/2008,137.7,137.7,137.7,137.7,,-1.47%
12/29/2008,139.75,139.75,139.75,139.75,,2.19%
12/26/2008,136.75,136.75,136.75,136.75,,-1.80%
12/25/2008,139.25,139.25,139.25,139.25,,0.00%
12/24/2008,139.25,139.25,139.25,139.25,,0.18%
12/23/2008,139,139,139,139,,-0.36%
12/22/2008,139.5,139.5,139.5,139.5,,4.46%
12/19/2008,133.55,133.55,133.55,133.55,,-0.71%
12/18/2008,134.5,134.5,134.5,134.5,,0.00%
12/17/2008,134.5,134.5,134.5,134.5,,-0.85%
12/16/2008,135.65,135.65,135.65,135.65,,-0.26%
12/15/2008,136,136,136,136,,0.37%
12/12/2008,135.5,135.5,135.5,135.5,,0.00%
12/11/2008,135.5,135.5,135.5,135.5,,3.44%
12/10/2008,131,131,131,131,,0.00%
12/09/2008,131,131,131,131,,0.00%
12/08/2008,131,131,131,131,,4.80%
12/05/2008,125.005,125.005,125.005,125.005,,0.00%
12/04/2008,125,125,125,125,,-1.96%
12/03/2008,127.5,127.5,127.5,127.5,,0.00%
12/02/2008,127.5,127.5,127.5,127.5,,3.66%
12/01/2008,123,123,123,123,,2.84%
11/28/2008,119.6,119.6,119.6,119.6,,0.10%
11/27/2008,119.475,119.475,119.475,119.475,,1.25%
11/26/2008,118,118,118,118,,0.06%
11/25/2008,117.925,117.925,117.925,117.925,,0.02%
11/24/2008,117.9,117.9,117.9,117.9,,0.08%
11/21/2008,117.805,117.805,117.805,117.805,,-0.05%
11/20/2008,117.865,117.865,117.865,117.865,,0.02%
11/19/2008,117.845,117.845,117.845,117.845,,0.03%
11/18/2008,117.805,117.805,117.805,117.805,,-0.04%
11/17/2008,117.85,117.85,117.85,117.85,,0.00%
11/14/2008,117.845,117.845,117.845,117.845,,0.03%
11/13/2008,117.805,117.805,117.805,117.805,,0.03%
11/12/2008,117.765,117.765,117.765,117.765,,-0.05%
11/11/2008,117.825,117.825,117.825,117.825,,0.04%
11/10/2008,117.775,117.775,117.775,117.775,,0.04%
11/07/2008,117.725,117.725,117.725,117.725,,-0.03%
11/06/2008,117.755,117.755,117.755,117.755,,0.03%
11/05/2008,117.725,117.725,117.725,117.725,,0.03%
11/04/2008,117.695,117.695,117.695,117.695,,0.01%
11/03/2008,117.685,117.685,117.685,117.685,,-0.01%
10/31/2008,117.7,117.7,117.7,117.7,,-0.03%
10/30/2008,117.735,117.735,117.735,117.735,,-0.03%
10/29/2008,117.775,117.775,117.775,117.775,,-0.03%
10/28/2008,117.815,117.815,117.815,117.815,,0.00%
10/27/2008,117.815,117.815,117.815,117.815,,-0.17%
10/24/2008,118.01,118.01,118.01,118.01,,0.09%
10/23/2008,117.9,117.9,117.9,117.9,,0.03%
10/22/2008,117.865,117.865,117.865,117.865,,0.01%
10/21/2008,117.85,117.85,117.85,117.85,,-0.06%
10/20/2008,117.915,117.915,117.915,117.915,,0.04%
10/17/2008,117.865,117.865,117.865,117.865,,0.03%
10/16/2008,117.825,117.825,117.825,117.825,,0.05%
10/15/2008,117.765,117.765,117.765,117.765,,0.02%
10/14/2008,117.745,117.745,117.745,117.745,,0.00%
10/13/2008,117.745,117.745,117.745,117.745,,0.00%
10/10/2008,117.745,117.745,117.745,117.745,,0.02%
10/09/2008,117.725,117.725,117.725,117.725,,0.00%
10/08/2008,117.725,117.725,117.725,117.725,,0.02%
10/07/2008,117.705,117.705,117.705,117.705,,-0.03%
10/06/2008,117.745,117.745,117.745,117.745,,0.10%
10/03/2008,117.63,117.63,117.63,117.63,,-0.06%
10/02/2008,117.695,117.695,117.695,117.695,,0.06%
10/01/2008,117.625,117.625,117.625,117.625,,0.00%
09/30/2008,117.625,117.625,117.625,117.625,,0.01%
09/29/2008,117.615,117.615,117.615,117.615,,0.00%
09/26/2008,117.615,117.615,117.615,117.615,,-0.03%
09/25/2008,117.645,117.645,117.645,117.645,,0.00%
09/24/2008,117.645,117.645,117.645,117.645,,-0.03%
09/23/2008,117.685,117.685,117.685,117.685,,0.00%
09/22/2008,117.685,117.685,117.685,117.685,,-0.03%
09/19/2008,117.715,117.715,117.715,117.715,,-0.02%
09/18/2008,117.735,117.735,117.735,117.735,,0.03%
09/17/2008,117.695,117.695,117.695,117.695,,0.00%
09/16/2008,117.695,117.695,117.695,117.695,,0.06%
09/15/2008,117.625,117.625,117.625,117.625,,0.03%
09/12/2008,117.595,117.595,117.595,117.595,,0.00%
09/11/2008,117.595,117.595,117.595,117.595,,-0.03%
09/10/2008,117.635,117.635,117.635,117.635,,0.01%
09/09/2008,117.625,117.625,117.625,117.625,,-0.02%
09/08/2008,117.645,117.645,117.645,117.645,,-0.02%
09/05/2008,117.665,117.665,117.665,117.665,,-0.01%
09/04/2008,117.68,117.68,117.68,117.68,,-0.03%
09/03/2008,117.715,117.715,117.715,117.715,,-0.28%
09/02/2008,118.05,118.05,118.05,118.05,,0.37%
09/01/2008,117.615,117.615,117.615,117.615,,-0.01%
08/29/2008,117.625,117.625,117.625,117.625,,0.00%
08/28/2008,117.625,117.625,117.625,117.625,,-0.06%
08/27/2008,117.7,117.7,117.7,117.7,,-0.02%
08/26/2008,117.725,117.725,117.725,117.725,,0.01%
08/25/2008,117.715,117.715,117.715,117.715,,-0.01%
08/22/2008,117.725,117.725,117.725,117.725,,-0.03%
08/21/2008,117.765,117.765,117.765,117.765,,-0.01%
08/20/2008,117.775,117.775,117.775,117.775,,0.00%
08/19/2008,117.775,117.775,117.775,117.775,,0.00%
08/18/2008,117.775,117.775,117.775,117.775,,0.03%
08/15/2008,117.745,117.745,117.745,117.745,,0.00%
08/14/2008,117.745,117.745,117.745,117.745,,-0.01%
08/13/2008,117.755,117.755,117.755,117.755,,0.00%
08/12/2008,117.755,117.755,117.755,117.755,,0.00%
08/11/2008,117.755,117.755,117.755,117.755,,0.02%
08/08/2008,117.735,117.735,117.735,117.735,,0.01%
08/07/2008,117.725,117.725,117.725,117.725,,-0.07%
08/06/2008,117.805,117.805,117.805,117.805,,0.05%
08/05/2008,117.745,117.745,117.745,117.745,,0.00%
08/04/2008,117.745,117.745,117.745,117.745,,-0.02%
08/01/2008,117.765,117.765,117.765,117.765,,-0.01%
07/31/2008,117.775,117.775,117.775,117.775,,0.01%
07/30/2008,117.765,117.765,117.765,117.765,,-0.42%
07/29/2008,118.265,118.265,118.265,118.265,,0.42%
07/28/2008,117.765,117.765,117.765,117.765,,-0.01%
07/25/2008,117.775,117.775,117.775,117.775,,-0.01%
07/24/2008,117.785,117.785,117.785,117.785,,0.02%
07/23/2008,117.765,117.765,117.765,117.765,,-0.01%
07/22/2008,117.775,117.775,117.775,117.775,,0.03%
07/21/2008,117.745,117.745,117.745,117.745,,0.02%
07/18/2008,117.725,117.725,117.725,117.725,,-0.01%
07/17/2008,117.735,117.735,117.735,117.735,,0.00%
07/16/2008,117.735,117.735,117.735,117.735,,0.05%
07/15/2008,117.675,117.675,117.675,117.675,,-0.11%
07/14/2008,117.805,117.805,117.805,117.805,,0.06%
07/11/2008,117.735,117.735,117.735,117.735,,0.16%
07/10/2008,117.55,117.55,117.55,117.55,,0.00%
07/09/2008,117.55,117.55,117.55,117.55,,0.00%
07/08/2008,117.55,117.55,117.55,117.55,,0.15%
07/07/2008,117.375,117.375,117.375,117.375,,-0.25%
07/04/2008,117.675,117.675,117.675,117.675,,-0.06%
07/03/2008,117.745,117.745,117.745,117.745,,-0.04%
07/02/2008,117.795,117.795,117.795,117.795,,0.00%
07/01/2008,117.795,117.795,117.795,117.795,,-0.07%
06/30/2008,117.875,117.875,117.875,117.875,,0.01%
06/27/2008,117.865,117.865,117.865,117.865,,0.06%
06/26/2008,117.795,117.795,117.795,117.795,,-0.03%
06/25/2008,117.825,117.825,117.825,117.825,,0.02%
06/24/2008,117.805,117.805,117.805,117.805,,-0.02%
06/23/2008,117.825,117.825,117.825,117.825,,0.05%
06/20/2008,117.765,117.765,117.765,117.765,,-0.01%
06/19/2008,117.775,117.775,117.775,117.775,,0.34%
06/18/2008,117.375,117.375,117.375,117.375,,-0.37%
06/17/2008,117.805,117.805,117.805,117.805,,-0.02%
06/16/2008,117.825,117.825,117.825,117.825,,0.00%
06/13/2008,117.825,117.825,117.825,117.825,,0.01%
06/12/2008,117.815,117.815,117.815,117.815,,0.03%
06/11/2008,117.785,117.785,117.785,117.785,,-0.03%
06/10/2008,117.825,117.825,117.825,117.825,,0.01%
06/09/2008,117.815,117.815,117.815,117.815,,-0.05%
06/06/2008,117.875,117.875,117.875,117.875,,0.05%
06/05/2008,117.815,117.815,117.815,117.815,,0.00%
06/04/2008,117.815,117.815,117.815,117.815,,0.01%
06/03/2008,117.805,117.805,117.805,117.805,,-0.01%
06/02/2008,117.815,117.815,117.815,117.815,,-0.01%
05/30/2008,117.825,117.825,117.825,117.825,,0.00%
05/29/2008,117.825,117.825,117.825,117.825,,0.00%
05/28/2008,117.825,117.825,117.825,117.825,,-0.02%
05/27/2008,117.85,117.85,117.85,117.85,,0.00%
05/26/2008,117.85,117.85,117.85,117.85,,0.02%
05/23/2008,117.825,117.825,117.825,117.825,,-0.01%
05/22/2008,117.835,117.835,117.835,117.835,,-0.01%
05/21/2008,117.85,117.85,117.85,117.85,,0.00%
05/20/2008,117.845,117.845,117.845,117.845,,-0.06%
05/19/2008,117.91,117.91,117.91,117.91,,0.06%
05/16/2008,117.845,117.845,117.845,117.845,,-0.02%
05/15/2008,117.865,117.865,117.865,117.865,,0.00%
05/14/2008,117.86,117.86,117.86,117.86,,-0.01%
05/13/2008,117.875,117.875,117.875,117.875,,0.04%
05/12/2008,117.825,117.825,117.825,117.825,,-0.04%
05/09/2008,117.875,117.875,117.875,117.875,,-0.03%
05/08/2008,117.915,117.915,117.915,117.915,,-0.01%
05/07/2008,117.925,117.925,117.925,117.925,,0.03%
05/06/2008,117.895,117.895,117.895,117.895,,0.00%
05/05/2008,117.895,117.895,117.895,117.895,,0.09%
05/02/2008,117.785,117.785,117.785,117.785,,-0.09%
05/01/2008,117.895,117.895,117.895,117.895,,0.00%
04/30/2008,117.895,117.895,117.895,117.895,,0.12%
04/29/2008,117.75,117.75,117.75,117.75,,-0.01%
04/28/2008,117.765,117.765,117.765,117.765,,0.03%
04/25/2008,117.725,117.725,117.725,117.725,,0.04%
04/24/2008,117.675,117.675,117.675,117.675,,-0.03%
04/23/2008,117.715,117.715,117.715,117.715,,-0.11%
04/22/2008,117.85,117.85,117.85,117.85,,0.15%
04/21/2008,117.675,117.675,117.675,117.675,,0.00%
04/18/2008,117.675,117.675,117.675,117.675,,0.19%
04/17/2008,117.45,117.45,117.45,117.45,,-0.18%
04/16/2008,117.665,117.665,117.665,117.665,,0.17%
04/15/2008,117.465,117.465,117.465,117.465,,0.02%
04/14/2008,117.445,117.445,117.445,117.445,,0.09%
04/11/2008,117.34,117.34,117.34,117.34,,0.03%
04/10/2008,117.305,117.305,117.305,117.305,,0.01%
04/09/2008,117.295,117.295,117.295,117.295,,-0.06%
04/08/2008,117.365,117.365,117.365,117.365,,-0.03%
04/07/2008,117.405,117.405,117.405,117.405,,-0.08%
04/04/2008,117.495,117.495,117.495,117.495,,0.08%
04/03/2008,117.405,117.405,117.405,117.405,,-0.06%
04/02/2008,117.475,117.475,117.475,117.475,,0.24%
04/01/2008,117.195,117.195,117.195,117.195,,0.11%
03/31/2008,117.065,117.065,117.065,117.065,,0.04%
03/28/2008,117.015,117.015,117.015,117.015,,-0.03%
03/27/2008,117.045,117.045,117.045,117.045,,0.15%
03/26/2008,116.865,116.865,116.865,116.865,,0.10%
03/25/2008,116.75,116.75,116.75,116.75,,0.12%
03/24/2008,116.615,116.615,116.615,116.615,,0.00%
03/21/2008,116.615,116.615,116.615,116.615,,0.00%
03/20/2008,116.615,116.615,116.615,116.615,,0.06%
03/19/2008,116.55,116.55,116.55,116.55,,-0.08%
03/18/2008,116.645,116.645,116.645,116.645,,0.12%
03/17/2008,116.505,116.505,116.505,116.505,,-0.02%
03/14/2008,116.525,116.525,116.525,116.525,,-0.04%
03/13/2008,116.575,116.575,116.575,116.575,,-0.02%
03/12/2008,116.6,116.6,116.6,116.6,,-0.06%
03/11/2008,116.675,116.675,116.675,116.675,,-0.03%
03/10/2008,116.705,116.705,116.705,116.705,,-0.20%
03/07/2008,116.935,116.935,116.935,116.935,,0.07%
03/06/2008,116.855,116.855,116.855,116.855,,-0.15%
03/05/2008,117.025,117.025,117.025,117.025,,0.00%
03/04/2008,117.02,117.02,117.02,117.02,,-0.01%
03/03/2008,117.035,117.035,117.035,117.035,,0.01%
02/29/2008,117.025,117.025,117.025,117.025,,-0.06%
02/28/2008,117.1,117.1,117.1,117.1,,0.03%
02/27/2008,117.065,117.065,117.065,117.065,,-0.19%
02/26/2008,117.285,117.285,117.285,117.285,,-0.01%
02/25/2008,117.295,117.295,117.295,117.295,,-0.11%
02/22/2008,117.425,117.425,117.425,117.425,,-0.09%
02/21/2008,117.53,117.53,117.53,117.53,,0.20%
02/20/2008,117.3,117.3,117.3,117.3,,0.00%
02/19/2008,117.3,117.3,117.3,117.3,,-0.30%
02/18/2008,117.65,117.65,117.65,117.65,,0.10%
02/15/2008,117.535,117.535,117.535,117.535,,-0.14%
02/14/2008,117.7,117.7,117.7,117.7,,0.19%
02/13/2008,117.475,117.475,117.475,117.475,,-0.11%
02/12/2008,117.6,117.6,117.6,117.6,,0.10%
02/11/2008,117.48,117.48,117.48,117.48,,-0.14%
02/08/2008,117.65,117.65,117.65,117.65,,0.06%
02/07/2008,117.585,117.585,117.585,117.585,,-0.08%
02/06/2008,117.675,117.675,117.675,117.675,,0.03%
02/05/2008,117.635,117.635,117.635,117.635,,-0.08%
02/04/2008,117.725,117.725,117.725,117.725,,0.00%
02/01/2008,117.725,117.725,117.725,117.725,,-0.19%
01/31/2008,117.95,117.95,117.95,117.95,,0.00%
01/30/2008,117.95,117.95,117.95,117.95,,0.00%
01/29/2008,117.95,117.95,117.95,117.95,,-0.04%
01/28/2008,118,118,118,118,,0.08%
01/25/2008,117.9,117.9,117.9,117.9,,0.00%
01/24/2008,117.9,117.9,117.9,117.9,,0.00%
01/23/2008,117.9,117.9,117.9,117.9,,0.34%
01/22/2008,117.495,117.495,117.495,117.495,,-0.01%
01/21/2008,117.505,117.505,117.505,117.505,,0.26%
01/18/2008,117.2,117.2,117.2,117.2,,-0.47%
01/17/2008,117.75,117.75,117.75,117.75,,0.00%
01/16/2008,117.75,117.75,117.75,117.75,,0.00%
01/15/2008,117.75,117.75,117.75,117.75,,0.00%
01/14/2008,117.75,117.75,117.75,117.75,,-0.42%
01/11/2008,118.25,118.25,118.25,118.25,,0.42%
01/10/2008,117.75,117.75,117.75,117.75,,-0.42%
01/09/2008,118.25,118.25,118.25,118.25,,-0.04%
01/08/2008,118.3,118.3,118.3,118.3,,-0.08%
01/07/2008,118.4,118.4,118.4,118.4,,0.04%
01/04/2008,118.35,118.35,118.35,118.35,,0.34%
01/03/2008,117.95,117.95,117.95,117.95,,-0.42%
01/02/2008,118.45,118.45,118.45,118.45,,0.00%
01/01/2008,118.45,118.45,118.45,118.45,,0.00%
12/31/2007,118.45,118.45,118.45,118.45,,0.00%
12/28/2007,118.45,118.45,118.45,118.45,,0.30%
12/27/2007,118.1,118.1,118.1,118.1,,0.00%
12/26/2007,118.1,118.1,118.1,118.1,,-0.04%
12/25/2007,118.15,118.15,118.15,118.15,,0.21%
12/24/2007,117.9,117.9,117.9,117.9,,-0.21%
